More,Plus,
More Info,Plus d'infos,
Multiple Additional Salaries with overwrite property exist for Salary Component {0} between {1} and {2}.,Plusieurs salaires supplémentaires avec la propriété d'écrasement existent pour le composant de salaire {0} entre {1} et {2}.,
Multiple Shift Assignments,Affectations de quarts multiples,
My Account,Mon compte,
Name,Nom,
Name error,Erreur de nom,
Naming Series,Masque de numérotation,
Net Pay (Company Currency),Salaire net (devise de la société),
Net Pay Info,Informations sur le salaire net,
New,Nouveau,
New Company,Nouvelle société,
New Leave(s) Allocated,Nouveaux congés alloués,
New {0},Nouveau {0},
No,Non,
No Data,Aucune donnée,
No Employees Selected,Aucun employé sélectionné,
No Leave Period Found,Aucune période de congé trouvée,
No Salary Structure assigned to Employee {0} on the given date {1},Aucune structure de salaire assignée pour l'employé {0} à la date {1},
No attendance records found for this criteria.,Aucun enregistrement de présence trouvé pour ces critères.,
No attendance records found.,Aucun enregistrement de présence trouvé.,
No changes found in timings.,Aucun changement trouvé dans les horaires.,
No employees found,Aucun employé trouvé,
No employees found for the mentioned criteria:<br>Company: {0}<br> Currency: {1}<br>Payroll Payable Account: {2},Aucun employé trouvé pour les critères mentionnés :<br>Société : {0}<br>Devise : {1}<br>Compte de paie à payer : {2},
No employees found for the selected criteria,Aucun employé trouvé pour les critères sélectionnés,
No employees found with selected filters and active salary structure,Aucun employé trouvé avec les filtres sélectionnés et une structure salariale active,
No items selected,Aucun élément sélectionné,
No of. Positions,Nb. de postes,
No record found,Aucun enregistrement trouvé,
Non Taxable Earnings,Gains non imposables,
Non-Billed Hours,Heures non facturées,
Non-Billed Hours (NB),Heures non facturées (NB),
Non-Encashable Leaves,Congés non rachetables,
Not Allowed,Non autorisé,
Not Permitted,Non permis,
Not Started,Non démarré,
Note: Shift will not be overwritten in existing attendance records,Remarque : Le quart de travail ne sera pas écrasé dans les enregistrements de présence existants,
Note: Total allocated leaves {0} shouldn't be less than already approved leaves {1} for the period,Remarque : Le total des congés alloués {0} ne doit pas être inférieur aux congés déjà approuvés {1} pour la période,
Notes,Remarques,
Number of leaves eligible for encashment based on leave type settings,Nombre de congés éligibles au rachat en fonction des paramètres du type de congé,
Obtained Average Rating,Note Moyenne obtenue,
Odometer Value,Relevé du compteur kilométrique,
Offer Date,Date de la Proposition,
Offer Terms,Conditions de l'offre,
Old Parent,Grand Parent,
Onboarding,Intégration,
Onboarding Activities,Activités d'intégration,
Onboarding Begins On,L'intégration commence le,
Only Completed documents can be submitted,Seuls les documents complétés peuvent être soumis,
Only Employee Grievance with status {0} or {1} can be submitted,Seul le grief de l'employé avec le statut {0} ou {1} peut être soumis,
Only Interviewer Are allowed to submit Interview Feedback,Seuls les interviewers sont autorisés à soumettre un feedback d'entretien,
Only Interviews with Cleared or Rejected status can be submitted.,Seuls les entretiens avec le statut 'Accepté' ou 'Rejeté' peuvent être soumis.,
Only interviewers can submit feedback,Seuls les intervieweurs peuvent soumettre des commentaires,
Only {0} Goals can be {1},Seuls les objectifs {0} peuvent être {1},
Open,Ouvert,
Open & Approved,Ouvert et approuvé,
Open Now,Ouvrir maintenant,
Opening Balance,Solde d'ouverture,
Opening closed.,Ouverture fermée.,
Optional Leaves are holidays that Employees can choose to avail from a list of holidays published by the company.,Les congés facultatifs sont des congés que les Employés peuvent choisir d'utiliser à partir d'une liste de congés publiés par l'entreprise.,
Organizational Chart,Graphique organisationnel,
Other Details,Autres détails,
Other Reports,Autres rapports,
Other Settings,Autres Paramètres,
Out of 5,Sur 5,
Outgoing Salary,Salaire sortant,
Outstanding Amount,Montant dû,
Over Allocation,Surallouer,
Overlapping Attendance Request,Demande de présence en chevauchement,
Overlapping Shift Attendance,Présence en chevauchement de quart,
Overlapping Shift Requests,Demandes de quart en chevauchement,
Overlapping Shifts,Quarts en chevauchement,
Owned,Détenu,
PWA Notification,Notification PWA,
Paid,Payé,
Paid Amount,Montant payé,
Paid via Salary Slip,Payé via le bordereau de salaire,
Parameter,Paramètre,
Parent Goal,Objectif parent,
Partial Success,Succès Partiel,
Partly Claimed and Returned,Partiellement réclamé et retourné,
Passport Number,Numéro de Passeport,
Password,Mot de Passe,
Pay via Salary Slip,Payer via le bulletin de salaire,
Payable Account,Compte à payer,
Payable Account is mandatory to submit an Expense Claim,Compte Payable est obligatoire pour soumettre une demande de remboursement,
Payables,Dettes,
Payment,Paiement,
Payment Account,Compte de Paiement,
Payment Date,Date de paiement,
Payment Days Calculation Help,Aide au calcul des jours de paiement,
Payment Days Dependency,Dépendance des jours de paiement,
Payment Entry,Écriture de Paiement,
Payment and Accounting,Paiement et comptabilité,
Payroll Cost Centers,Centres de coût de la paie,
Payroll Entry,Entrée de la paie,
Payroll Entry cancellation is queued. It may take a few minutes,L'annulation de l'entrée de la paie est en file d'attente. Cela peut prendre quelques minutes,
Payroll Info,Infos sur la paie,
Payroll Payable,Paie à payer,
Payroll Payable Account,Compte de paie à payer,
Payroll Reports,Rapports de paie,
Pending,En Attente,
Pending Amount,Montant en attente,
Pending FnF,Solde de tout compte en attente,
Pending Interviews,Interviews en attente,
Performance,Performances,
Phone Number,Numéro de téléphone,
Please Enable Auto Attendance and complete the setup first.,Veuillez activer la participation automatique et terminer la configuration d'abord.,
Please Select Company First,Veuillez d'abord sélectionner la société,
Please add the remaining benefits {0} to the application as pro-rata component,Veuillez ajouter les avantages {0} restants à l'application en tant que composant Prorata,
Please assign a Salary Structure for Employee {0} applicable from or before {1} first,Veuillez assigner une structure de salaire pour l'employé {0} applicable à partir ou avant {1} en premier,
Please create a new {0} for the date {1} first.,Veuillez d'abord créer un nouveau {0} pour la date {1}.,
Please delete the Employee {0} to cancel this document,Veuillez supprimer l'employé {0} pour annuler ce document,
Please select Shift Schedule and assignment date(s).,Veuillez sélectionner le planning des quarts et la ou les dates d'affectation.,
Please select a Company,Veuillez sélectionner une société,
Please select a company first,Veuillez d'abord sélectionner une entreprise,
Please select a company first.,Veuillez d'abord sélectionner une entreprise.,
Please select a date.,Veuillez sélectionner une date.,
Please select an Applicant,Veuillez sélectionner un candidat,
Please select employee first,Veuillez d'abord sélectionner un employé,
Please select employees to create appraisals for,Veuillez sélectionner les employés pour créer des évaluations pour,
Please select month and year.,Veuillez sélectionner un mois et une année.,
Please select the Appraisal Cycle first.,Veuillez d'abord sélectionner le cycle d'évaluation.,
Please select the attendance status.,Veuillez sélectionner le statut de présence.,
Please select the employees you want to mark attendance for.,Veuillez sélectionner les employés pour lesquels vous souhaitez marquer la présence.,
Please select the salary slips to email,Veuillez sélectionner les fiches de salaire à envoyer par e-mail,
Please select {0},Veuillez sélectionner {0},
"Please set ""Default Payroll Payable Account"" in Company Defaults","Veuillez définir le ""Compte de paie à payer par défaut"" dans les paramètres par défaut de la société",
Please set Basic and HRA component in Company {0},Veuillez définir le composant de base et HRA dans la société {0},
Please set Earning Component for Leave type: {0}.,Veuillez définir le composant de gain pour le type de congé : {0}.,
Please set Relieving Date for employee: {0},Veuillez définir la date de départ pour l'employé: {0},
Please set a Default Cash Account in Company defaults,Veuillez définir un compte de trésorerie par défaut dans la société par défaut,
Please set account in Salary Component {0},Veuillez définir le compte dans le composant salarial {0},
Please set the Appraisal Template for all the {0} or select the template in the Employees table below.,Veuillez définir le modèle d'évaluation de l' {0} ou sélectionnez le modèle dans le tableau Employés ci-dessous.,
Please set the Holiday List.,Veuillez définir la liste des Fêtes.,
Please set the relieving date for employee {0},Veuillez définir la date de départ pour l'employé {0},
Please set {0} and {1} in {2}.,Veuillez définir {0} et {1} dans {2}.,
Please set {0} for Employee {1},Veuillez définir {0} pour l'employé {1},
Please set {0} for the Employee: {1},Veuillez définir {0} pour l'employé: {1},
Please set {0}.,Veuillez définir {0}.,
Please specify the job applicant to be updated.,Veuillez indiquer le candidat au poste à mettre à jour.,
Please submit the {0} before marking the cycle as Completed,Veuillez soumettre l' {0} avant de marquer le cycle comme terminé,
Posted On,Publié le,
Posting Date,Date de comptabilisation,
Posting date,Date de publication,
Present Records,Enregistrements présents,
Principal Amount,Montant principal,
Printing Details,Détails d'Impression,
Process Payroll Accounting Entry based on Employee,Traiter l'entrée comptable de la paie en fonction de l'employé,
Progress,Progression,
Project,Projet,
Project Profitability,Rentabilité du projet,
Publish Salary Range,Publier la fourchette de salaire,
Purpose,Objet,
Purpose & Amount,Objet et montant,
Quarterly,Trimestriel,
Queued,Dans la file d'attente,
Quick Filters,Filtres rapides,
Quick Links,Liens rapides,
Raised By,Créé par,
Rate,Prix,
Rate Goals Manually,Noter manuellement les objectifs,
Rating,Évaluation,
Rating Criteria,Critères d'évaluation,
Ratings,Évaluations,
Read,Lire,
Reason,Raison,
Reason for Requesting,Raison de la demande,
Reason for skipping auto attendance:,Raison pour ignorer la présence automatique :,
Receivables,Créances,
Recruitment,Recrutement,
Reference,Référence,
Reference Document,Document de Référence,
Reference Document Type,Type du document de référence,
Reference: {0},Référence : {0},
References,Références,
Referral Bonus Payment Status,Statut du paiement du bonus de parrainage,
Referral Details,Détails de la recommandation,
Referrer,Référent,
Referrer Details,Détails du référant,
Referrer Name,Nom du référant,
Reflections,Réflexions,
Reject Employee Referral,Rejeter le renvoi des employés,
Rejected,Rejeté,
Relieving Date,Date de départ,
Relieving Date ,Date de départ ,
Relieving Date Missing,Date de départ manquante,
Reload,Recharger,
Remark,Remarque,
Remarks,Remarques,
Reminders,Rappels,
Remove if Zero Valued,Supprimer si la valeur est nulle,
Reopen,Ré-ouvrir,
Repay Unclaimed Amount from Salary,Rembourser le montant non réclamé du salaire,
Replied,Répondu,
Reports,Rapports,
Reports To,Rapporte à,
Requested By,Demandé par,
Requested By (Name),Demandé par (nom),
Reschedule Interview,Replanifier l'entretien,
Reset Password,Réinitialiser Mot de Passe,
Resignation Letter Date,Date de la Lettre de Démission,
Resolution Date,Date de Résolution,
Resolution Details,Détails de la Résolution,
Resolved,Résolu,
Resolved By,Résolu Par,
Restrict Backdated Leave Application,Restreindre l'application de congé rétrodatée,
Resume,CV,
Resume Link,Reprendre le lien,
Resume link,Reprendre le lien,
Retained,Retenu,
Retirement Age (In Years),Âge de la retraite (en années),
Return,Retour,
Return amount cannot be greater than unclaimed amount,Le montant de retour ne peut pas être supérieur au montant non réclamé,
Returned,retourné,
Returned Amount,Montant retourné,
Review various other settings related to Employee Leaves and Expense Claim,Examiner divers autres paramètres liés aux feuilles d'employés et à la demande de remboursement,
Reviewer,Évaluateur,
Reviewer Name,Nom de l'évaluateur,
Revised CTC,CTC révisé,
Right,Droit,
Round Name,Nom du round,
Round off Work Experience,Arrondir l'expérience de travail,
Rounded Total,Total arrondi,
Rounded Total (Company Currency),Total Arrondi (Devise Société),
Route to the custom Job Application Webform,Itinéraire vers le formulaire de demande d'emploi personnalisé,
Row #{0}: The {1} Component has the options {2} and {3} enabled.,Ligne #{0}: Le composant {1} a les options {2} et {3} activées.,
Row #{0}: Timesheet amount will overwrite the Earning component amount for the Salary Component {1},Ligne #{0}: Le montant de la feuille de temps écrasera le montant du composant de gain pour le composant de salaire {1},
Row No {0}: Amount cannot be greater than the Outstanding Amount against Expense Claim {1}. Outstanding Amount is {2},Ligne No {0}: Le montant ne peut pas être supérieur au montant restant contre la demande de dépense {1}. Le montant restant est {2},
Row {0}# Paid Amount cannot be greater than Total amount,Ligne {0}# Montant payé ne peut pas être supérieur au montant total,
Row {0}: From (Year) can not be greater than To (Year),Ligne {0}: De (Année) ne peut pas être supérieur à (Année),
Row {0}: Goal Score cannot be greater than 5,Ligne {0}: Le score de l'objectif ne peut pas être supérieur à 5,
Row {0}: Paid amount {1} is greater than pending accrued amount {2} against loan {3},Ligne {0}: Le montant payé {1} est supérieur au montant en attente {2} contre le crédit {3},
Salary,Salaire,
Salary Component ,Composant de salaire ,
Salary Expectation,Attente salariale,
Salary Paid Per,Salaire payé par,
Salary Payout,Paiement du salaire,
Salary Range,Plage de salaire,
Salary Slip,Bulletin de paie,
Salary Slip Leave,Congé de salaire,
Salary Slip creation is queued. It may take a few minutes,La création du bulletin de paie est en file d'attente. Cela peut prendre quelques minutes,
Salary Slip submission is queued. It may take a few minutes,La soumission du bulletin de paie est en file d'attente. Cela peut prendre quelques minutes,
Salary Slip {0} failed for Payroll Entry {1},Le bulletin de salaire {0} a échoué pour l'entrée de la paie {1},
Salary Slip {0} failed. You can resolve the {1} and retry {0}.,La feuille de salaire {0} a échoué. Vous pouvez résoudre la {1} et réessayer {0}.,
"Salary Slips already exist for employees {}, and will not be processed by this payroll.","Les bordereaux de salaire existent déjà pour les employés {}, et ne seront pas traités par cette paie.",
Salary Slips submitted for period from {0} to {1},Bulletins de paie soumis pour la période du {0} au {1},
Salary Structure must be submitted before submission of {0},La structure salariale doit être soumise avant la soumission de {0},
Salary Structure {0} does not belong to company {1},La structure de salaire {0} n'appartient pas à la société {1},
Salary components should be part of the Salary Structure.,Les composants de salaire doivent faire partie de la structure de salaire.,
Salary slip emails have been enqueued for sending. Check {0} for status.,Les e-mails de bulletin de salaire ont été mis en file d'attente pour l'envoi. Vérifiez {0} pour le statut.,
Sales Invoice,Facture de vente,
Same Company is entered more than once,La même société a été entrée plus d'une fois,
Sanctioned,Sanctionné,
Sanctioned Amount,Montant approuvé,
Saturday,Samedi,
Scheduled,Prévu,
Scheduled On,Planifié le,
Scores,Sources,
Search for Jobs,Rechercher des emplois,
Select Company,Sélectionnez une société,
Select Employees,Sélectionner les employés,
Select Interview Round First,Sélectionnez la première manche d'entretien,
Select Interview first,Sélectionnez d'abord l'entretien,
Select Payroll Frequency.,Sélectionnez la fréquence de la paie.,
Select the Employee for which you want to allocate leaves.,Sélectionnez l'employé pour lequel vous souhaitez allouer des congés.,
Select the Employee.,Sélectionnez l'employé.,
"Select the Leave Type like Sick leave, Privilege Leave, Casual Leave, etc.","Sélectionnez le type de congé comme le congé de maladie, le congé de Privilège, le congé décontracté, etc.",
Select the date after which this Leave Allocation will expire.,Sélectionnez la date après laquelle cette allocation de congé expirera.,
Select the date from which this Leave Allocation will be valid.,Sélectionnez la date à partir de laquelle cette allocation de congé sera valide.,
Select the end date for your Leave Application.,Sélectionnez la date de fin de votre demande de congé.,
Select the start date for your Leave Application.,Sélectionnez la date de début de votre demande de congé.,
"Select type of leave the employee wants to apply for, like Sick Leave, Privilege Leave, Casual Leave, etc.","Sélectionnez le type de congé que l'employé souhaite demander, comme Congé maladie, Congé payé, Congé occasionnel, etc.",
Select your Leave Approver i.e. the person who approves or rejects your leaves.,"Sélectionnez votre approbateur de congé, c'est-à-dire la personne qui approuve ou rejette vos congés.",
Select {0},Sélectionner {0},
Self Appraisal,Auto-évaluation,
Self Appraisal Pending: {0},Auto-évaluation en attente : {0},
Self Score,Auto-score,
Send Exit Questionnaire,Envoyer le questionnaire de sortie,
Send Exit Questionnaires,Envoyer des questionnaires de sortie,
Send Interview Feedback Reminder,Envoyer un rappel de retour d'entretien,
Send Interview Reminder,Envoyer un rappel d'entretien,
Send Leave Notification,Envoyer une notification de congé,
Sender,Expéditeur,
Sender Email,E-mail de l'expéditeur,
Sent,Envoyé,
Separation Activities,Activités de séparation,
Separation Begins On,La séparation commence le,
Series,Séries,
"Set ""From(Year)"" and ""To(Year)"" to 0 for no upper and lower limit.","Réglez ""De(Année)"" et ""À(Année)"" à 0 pour aucune limite supérieure et inférieure.",
Set Attendance Details,Définir les détails de présence,
Set Leave Details,Définir les détails de la permission,
Set Relieving Date for Employee: {0},Définir la date de départ pour l'employé: {0},
Set attendance details for the employees select above,Définir les détails de présence pour les employés sélectionnés ci-dessus,
Set filters to fetch employees,Définir les filtres pour récupérer les employés,
Set optional filters to fetch employees in the appraisee list,Définir des filtres optionnels pour récupérer les employés dans la liste des évaluateurs,
Set the frequency for holiday reminders,Définir la fréquence des rappels de vacances,
Set the properties that should be updated in the Employee master on promotion submission,Définir les propriétés à mettre à jour dans la fiche Employé lors de la soumission d'une promotion,
Settings,Paramètres,
Settings Missing,Paramètres manquants,
Settle all Payables and Receivables before submission,Régler tous les comptes fournisseurs et clients avant la soumission,
Settled,Réglé,
Setup,Configuration,
Shift & Attendance,Quart et présence,
Shift Actual End Time,Heure de fin réelle du quart,
Shift Actual Start Time,Heure de début réelle du quart,
Shift Assignment Tool,Outil d'affectation des quarts,
Shift Attendance,Présence du quart,
Shift End Time,Heure de fin du quart,
Shift Schedule,Planning des quarts,
Shift Schedule Assignment,Affectation du planning des quarts,
Shift Settings,Paramètres des quarts,
Shift Start Time,Heure de début du quart,
Shifts,Quarts,
Show Leave Balances in Salary Slip,Afficher les soldes de congés dans le bulletin de salaire,
Showing,Affichage en cours,
Skill Assessment,Évaluation des compétences,
Skills,Compétences,
Source Name,Nom de la source,
Source and Rating,Source et notation,
Staffing Details,Détails du personnel,
Standard Working Hours,Heures de travail standard,
Start,Démarrer,
Start Date,Date de début,
Start Time,Heure de début,
Start date: {0},Date de début : {0},
Status,Statut,
Subject,Sujet,
Submission Failed,L'envoi a échoué,
Submit,Valider,
Submit Feedback,Soumettre un commentaire,
Submit Now,Soumettre maintenant,
Submitted,Validé,
Subsidiary companies have already planned for {1} vacancies at a budget of {2}. Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies,Les entreprises subsidiaires ont déjà prévu des postes vacants à {1} pour un budget de {2}. Le plan de dotation pour {0} devrait allouer plus de postes vacants et de budget à {3} que prévu pour ses filiales,
Success,Succès,
Sum of all previous slabs,Somme de toutes les dalles précédentes,
Sunday,Dimanche,
Supplier,Fournisseur,
Suspended,Suspendu,
Syntax error,Erreur de syntaxe,
Syntax error in condition: {0} in Income Tax Slab,Erreur de syntaxe dans la condition : {0} dans la tranche d'imposition sur le revenu,
System Manager,Responsable Système,
Take Exact Completed Years,Prendre des années exactes,
Task,Tâche,
Task Weight,Poids de la Tâche,
Tax & Benefits,Taxes et avantages sociaux,
Tax Deducted Till Date,Impôt sur le revenu déduit à ce jour,
Tax Exemption Declaration,Déclaration d'exemption fiscale,
Tax Setup,Configuration des taxes,
Taxable Earnings Till Date,Gains imposables à ce jour,
Taxes & Charges,Taxes et frais,
Template Name,Nom du modèle,
Terms,Termes,
Terms and Conditions,Termes et conditions,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,La date à laquelle le composant de salaire avec montant contribuera aux gains/déductions dans le bulletin de paie.,
The day of the month when leaves should be allocated,Le jour du mois où les congés devraient être alloués,
The days between {0} to {1} are not valid holidays.,Les jours compris entre {0} et {1} ne sont pas des jours fériés.,
The fraction of Daily Salary per Leave should be between 0 and 1,La fraction de salaire quotidien par congé doit être comprise entre 0 et 1,
There is no Salary Structure assigned to {0}. First assign a Salary Stucture.,Aucune structure de salaire n'est assignée à {0}. Veuillez d'abord assigner une structure de salaire.,
There's no Employee with Salary Structure: {0}. Assign {1} to an Employee to preview Salary Slip,Il n'y a pas d'employé avec la structure de salaire : {0}. Assignez {1} à un employé pour prévisualiser le bulletin de salaire,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.","Ces congés sont des jours fériés autorisés par la compagnie, mais ils sont facultatifs pour un employé.",
This action will prevent making changes to the linked appraisal feedback/goals.,Cette action empêchera d’apporter des modifications aux retours / objectifs d’évaluation liés.,
This compensatory leave will be applicable from {0}.,Ce congé compensatoire sera applicable à partir de {0}.,
This error can be due to invalid formula or condition.,Cette erreur peut être due à une formule ou une condition non valide.,
This error can be due to invalid syntax.,Cette erreur peut être due à une syntaxe invalide.,
This error can be due to missing or deleted field.,Cette erreur peut être due à un champ manquant ou supprimé.,
This field allows you to set the maximum number of consecutive leaves an Employee can apply for.,Ce champ vous permet de définir le nombre maximum de congés consécutifs qu'un Employé peut demander.,
This field allows you to set the maximum number of leaves that can be allocated annually for this Leave Type while creating the Leave Policy,Ce champ vous permet de définir le nombre maximum de feuilles qui peuvent être allouées annuellement pour ce type de congé lors de la création de la politique de congé,
Thursday,Jeudi,
Time,Temps,
Time Interval,Intervalle de temps,
Time Sheet,Feuille de temps,
Time taken to fill the open positions,Délai de pourvoi des postes vacants,
Time to Fill,Délai de pourvoi,
Timelines,Échéanciers,
Timesheet,Feuille de Temps,
Timesheet Details,Détails de la feuille de temps,
Title,Titre,
To,À,
To Date,Date de fin,
To Date cannot be before From Date,La date de fin ne peut être antérieure à la date de début,
To Time,Heure de fin,
To User,À l'utilisateur,
"To allow this, enable {0} under {1}.","Pour autoriser cela, activez {0} sous {1}.",
To apply for a Half Day check 'Half Day' and select the Half Day Date,"Pour demander une demi-journée, cochez « Demi-journée » et sélectionnez la Date de Demi Jour",
To(Year),À (Année),
To(Year) year can not be less than From(year),L'année de fin ne peut pas être antérieure à l'année de début,
Today is {0}'s birthday 🎉,Aujourd'hui est l'anniversaire de {0}🎉,
Today {0} at our Company! 🎉,Aujourd'hui {0} dans notre entreprise ! 🎉,
Today {0} completed {1} year(s) at our Company! 🎉,"Aujourd'hui, {0} a {1} an(s) d’ancienneté dans notre entreprise ! 🎉",
Total Allocated Leave(s),Total des congés alloués,
Total Amount,Montant total,
Total Billed Hours,Total des Heures Facturées,
Total Deduction (Company Currency),Déduction totale (devise de la société),
Total Earnings,Gains totaux,
Total Goal Score,Score total de l'objectif,
Total Gross Pay,Salaire brut total,
Total Holidays,Total des jours fériés,
Total Hours (T),Heures totales (T),
Total Income Tax,Total des impôts sur le revenu,
Total Net Pay,Salaire net total,
Total Non-Billed Hours,Total des heures non facturées,
Total Payable Amount,Montant total à payer,
Total Payment,Paiement total,
Total Receivable Amount,Montant total à recevoir,
Total Resignations,Total des démissions,
Total Self Score,Auto-score total,
Total Taxes and Charges,Total des Taxes et Frais,
Total Working Hours,Total des heures de travail,
Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period,Le total des congés alloués est supérieur à l'allocation maximale autorisée pour le type de congé {0} pour l'employé {1} pendant la période,
Total allocated leaves {0} cannot be less than already approved leaves {1} for the period,"Le total des congés alloués ({0}) ne peut pas être inférieur aux congés déjà approuvés ({1}) pour la période",
Total in words (Company Currency),Total en mots (devise de la société),
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Salaire total réservé à l'égard de ce composant pour cet employé à partir du début de l'année (période de paie ou exercice fiscal) jusqu'à la date de fin du bulletin de salaire actuel.,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Salaire total réservé à cet employé du début du mois jusqu'à la date de fin du traitement actuel.,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Salaire total réservé à cet employé à partir du début de l'année (période de paie ou année fiscale) jusqu'à la date de fin du bulletin de salaire actuel.,
"Total weightage for all {0} must add up to 100. Currently, it is {1}%","Le poids total pour tout l' {0} doit s'élever à 100. Actuellement, il est {1}%",
Total working Days Per Year,Nombre de jours de travail par année,
Totals,Totaux,
Transaction Date,Date de la transaction,
Transaction Type,Type de transaction,
Transactions cannot be created for an Inactive Employee {0}.,Les transactions ne peuvent pas être créées pour un employé inactif {0}.,
Tuesday,Mardi,
Unarchive,Désarchiver,
Unclaimed Amount,Montant non réclamé,
Under Review,En cours de révision,
Unlinked Attendance record from Employee Checkins: {},Enregistrement de présences dissocié des enregistrements des employés : {},
Unlinked logs,Journaux non liés,
Unpaid,Impayé,
Unsettled,Non réglé,
Unsubmitted Appraisals,Évaluations non soumises,
Untracked Hours,Heures non suivies,
Untracked Hours (U),Heures non suivies (U),
Upcoming Holidays Reminder,Rappel des prochains jours de vacances,
Update,Mettre à jour,
Update Job Applicant,Mettre à jour le candidat au poste,
Update Progress,Progression de la mise à jour,
Update Status,Mettre à jour le statut,
Updated status from {0} to {1} for date {2} in the attendance record {3},Statut mis à jour de {0} à {1} pour la date {2} dans le dossier de présence {3},
Updated the Job Applicant status to {0},Mise à jour du statut du candidat au poste à {0},
Updated the status of Job Offer {0} for the linked Job Applicant {1} to {2},Mise à jour du statut de l'offre d'emploi {0} pour le candidat {1} vers {2},
Updated the status of linked Job Applicant {0} to {1},Mise à jour du statut du candidat {0} lié à {1},
Uploading...,Téléversement en cours...,
Used Leave(s),Congé(s) utilisé(s),
User,Utilisateur,
Users,Utilisateurs,
Vacancies fulfilled,Postes pourvus,
Vehicle,Véhicule,
Vehicle Expenses,Frais de véhicule,
Vehicle Service Item,Objet d'entretien du véhicule,
View All,Tout voir,
View Goals,Voir les objectifs,
View Ledger,Voir le grand livre,
View List,Voir la liste,
WARNING: Loan Management module has been separated from ERPNext.,AVERTISSEMENT : Le module de gestion des prêts a été séparé d'ERPNext.,
Warning,Avertissement,
Warning: Insufficient leave balance for Leave Type {0} in this allocation.,Avertissement : Solde de congés insuffisant pour le type de congé {0} dans cette allocation.,
Warning: Insufficient leave balance for Leave Type {0}.,Avertissement : Solde de congés insuffisant pour le type de congé {0}.,
Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.,Avertissement : {0} a déjà une affectation de quart active {1} pour une partie ou la totalité de ces dates.,
Wednesday,Mercredi,
Weekly,Hebdomadaire,
Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.,Alors que la répartition des congés compensatoires est automatiquement créée ou mise à jour à la suite de la soumission de la demande de congés compensatoires.,
Why is this Candidate Qualified for this Position?,Pourquoi ce candidat est-il qualifié pour ce poste ?,
Work Anniversaries ,Anniversaires de service ,
Work Anniversary Reminder,Rappel d'anniversaire de service,
Work References,Références de travail,
Working Days and Hours,Jours de travail et heures,
Working Hours,Heures de travail,
Year,Année,
Year To Date,Année à ce jour,
Year To Date(Company Currency),Cumul annuel (devise de la société),
Yearly,Annuel,
Yes,Oui,
"Yes, Proceed","Oui, continuer",
"You can claim only an amount of {0}, the rest amount {1} should be in the application as pro-rata component","Vous ne pouvez réclamer qu'un montant de {0}, le montant restant {1} devrait être dans l'application en tant que composant Proraté",
You can not define multiple slabs if you have a slab with no lower and upper limits.,Vous ne pouvez pas définir plusieurs dalles si vous avez une dalle sans limite inférieure et supérieure.,
You can only plan for upto {0} vacancies and budget {1} for {2} as per staffing plan {3} for parent company {4}.,Vous ne pouvez planifier que pour les postes vacants {0} et le budget {1} pour {2} selon le plan de dotation {3} de la société mère {4}.,
"You may add additional details, if any, and submit the offer.","Vous pouvez ajouter des détails supplémentaires, le cas échéant, et soumettre l'offre.",
You were only present for Half Day on {}. Cannot apply for a full day compensatory leave,Vous n'étiez présent que pour la demi-journée le {}. Vous ne pouvez pas demander un congé compensatoire d'une journée complète,
Your Interview session is rescheduled from {0} {1} - {2} to {3} {4} - {5},Votre session d'entretien est reprogrammée de {0} {1} - {2} à {3} {4} - {5},
active,actif,
cancelled,annulé,
changed the status from {0} to {1} via Attendance Request,a changé le statut de {0} à {1} via la demande de présence,
created,créé,
result,résultat,
results,Résultats,
review,réviser,
submitted,validé,
to,à,
{0} <br> This error can be due to missing or deleted field.,{0} <br> Cette erreur peut être due à un champ manquant ou supprimé.,
{0} Appraisal(s) are not submitted yet,{0} Évaluation(s) non soumise(s),
{0} Missing,{0} manquant,
{0} Row #{1}: Formula is set but {2} is disabled for the Salary Component {3}.,{0} Ligne #{1}: La formule est définie mais {2} est désactivée pour le composant de salaire {3}.,
{0} Row #{1}: {2} needs to be enabled for the formula to be considered.,{0} Ligne #{1}: {2} doit être activé pour que la formule soit considérée.,
{0} already has an active Shift Assignment {1} for some/all of these dates.,{0} a déjà une affectation de quart active {1} pour une partie ou la totalité de ces dates.,
{0} created successfully!,{0} créé avec succès!,
{0} is mandatory,{0} est obligatoire,
{0} is not a holiday.,{0} n'est pas un jour férié.,
{0} is not allowed to submit Interview Feedback for the Interview: {1},{0} n'est pas autorisé à soumettre des commentaires pour l'entretien : {1},
{0} is required,{0} est nécessaire,
{0} of {1} Completed,{0} de {1} terminé,
